"id","college_board_id","school_name","course_record_id","course_title","transcript_abbreviation","course_number","course_length","subject_area","discipline","uc_honors","cte_industry_sector","cte_pathway","school_code"
"879","053903","San Diego High School","B472GR","French IB SL","FR SL IB 2 (HP),FR SL IB 1 (HP)","2037","Full Year","E","LOTE Level 4+","IB","","","356"
"880","053903","San Diego High School","GHX46C","Math Analysis and Approaches IB SL1/Preparation Course","IB MATH ANALYSIS SL1/PREP 1-2 (P)","4686","Full Year","C","Mathematics III","None","","","356"
"881","053903","San Diego High School","GHX46C","Math Analysis and Approaches IB SL1/Preparation Course","IB MATH ANALYSIS SL1/PREP 1-2 (P)","4687","Full Year","C","Mathematics III","None","","","356"
"882","053903","San Diego High School","XY3QF9","Chemistry IB HL1","CHEM HL1 IB2(HP),CHEM HL1 IB1(HP)","6296","Full Year","D","Chemistry","IB","","","356"
"883","053903","San Diego High School","XY3QF9","Chemistry IB HL1","CHEM HL1 IB2(HP),CHEM HL1 IB1(HP)","6295","Full Year","D","Chemistry","IB","","","356"
"884","053903","San Diego High School","HY3N9D","Chemistry IB HL2","CHEM HL2 IB2 HP,CHEM HL2 IB1 HP","6298","Full Year","D","Chemistry","IB","","","356"
"885","053903","San Diego High School","HY3N9D","Chemistry IB HL2","CHEM HL2 IB2 HP,CHEM HL2 IB1 HP","6297","Full Year","D","Chemistry","IB","","","356"
"886","053903","San Diego High School","GM5YQ6","Physics IB HL1","PHYS HL1 IB1(P),PHYS HL1 IB2(P)","6395","Full Year","D","Physics","IB","","","356"
"887","053903","San Diego High School","GM5YQ6","Physics IB HL1","PHYS HL1 IB1(P),PHYS HL1 IB2(P)","6396","Full Year","D","Physics","IB","","","356"
"888","053903","San Diego High School","F4MCEB","Physics IB HL2","PHYS HL2 IB1 HP,PHYS HL2 IB2 HP","6397","Full Year","D","Physics","IB","","","356"
"889","053903","San Diego High School","F4MCEB","Physics IB HL2","PHYS HL2 IB1 HP,PHYS HL2 IB2 HP","6398","Full Year","D","Physics","IB","","","356"
"890","053903","San Diego High School","PYAW2X","Music IB HL2","MUSIC HL2 IB 1,2 (HP)","5356","Full Year","F","Music","IB","","","356"
"891","053903","San Diego High School","PYAW2X","Music IB HL2","MUSIC HL2 IB 1,2 (HP)","5357","Full Year","F","Music","IB","","","356"
"892","053903","San Diego High School","Y3CFDJ","Foundations in Visual Art and Design (VAD) 1,2","FOUND IN VAD 1, FOUND IN VAD 2 (P)","3645","Full Year","F","Visual Arts","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","356"
"893","053903","San Diego High School","Y3CFDJ","Foundations in Visual Art and Design (VAD) 1,2","FOUND IN VAD 1, FOUND IN VAD 2 (P)","3646","Full Year","F","Visual Arts","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","356"
"894","053909","San Diego Metropolitan Regional Career Technical High School","P38BTX","Intro to Ethnic Studies (BP)","INTRO ETHNIC STUDIES  1,2 (BP)","6921","Full Year","G","History / Social Science","None","","","500"
"895","053909","San Diego Metropolitan Regional Career Technical High School","P38BTX","Intro to Ethnic Studies (BP)","INTRO ETHNIC STUDIES  1,2 (BP)","6922","Full Year","G","History / Social Science","None","","","500"
"896","053909","San Diego Metropolitan Regional Career Technical High School","ABS326","Principles of Economics","","","Full Year","G","History / Social Science","None","","","500"
"897","053909","San Diego Metropolitan Regional Career Technical High School","KEW6SB","Business 100 (BP)","Business 100 1,2 (BP)","0539","Full Year","G","Interdisciplinary","None","Finance and Business","Business Management","500"
"898","053909","San Diego Metropolitan Regional Career Technical High School","KEW6SB","Business 100 (BP)","Business 100 1,2 (BP)","0540","Full Year","G","Interdisciplinary","None","Finance and Business","Business Management","500"
"899","053909","San Diego Metropolitan Regional Career Technical High School","LX2HYD","Spanish 3 (BP)","Spanish 3 (BP)","2477","Full Year","G","Language Other than English","None","","","500"
"900","053909","San Diego Metropolitan Regional Career Technical High School","LX2HYD","Spanish 3 (BP)","Spanish 3 (BP)","2478","Full Year","G","Language Other than English","None","","","500"
"901","053909","San Diego Metropolitan Regional Career Technical High School","JWMHZD","American Government (BP)","AM GOVT (BP)","6865","Full Year","A","Civics / American Government","None","","","500"
"902","053909","San Diego Metropolitan Regional Career Technical High School","W9GYEL","Identity & Agency in US History (BP)","IDENT/AGCY US HIST 1,2 (BP)","1373","Full Year","A","U.S. History","None","","","500"
"903","053909","San Diego Metropolitan Regional Career Technical High School","W9GYEL","Identity & Agency in US History (BP)","IDENT/AGCY US HIST 1,2 (BP)","1374","Full Year","A","U.S. History","None","","","500"
"904","053909","San Diego Metropolitan Regional Career Technical High School","G2NWJB","US History","US HIST 1,2 (BP)","6863","Full Year","A","U.S. History","None","","","500"
"905","053909","San Diego Metropolitan Regional Career Technical High School","G2NWJB","US History","US HIST 1,2 (BP)","6864","Full Year","A","U.S. History","None","","","500"
"906","053909","San Diego Metropolitan Regional Career Technical High School","HNJG3P","World History (BP)","WLD HIST 1,2 (BP)","6861","Full Year","A","World History / Cultures / Historical Geography","None","","","500"
"907","053909","San Diego Metropolitan Regional Career Technical High School","HNJG3P","World History (BP)","WLD HIST 1,2 (BP)","6862","Full Year","A","World History / Cultures / Historical Geography","None","","","500"
"908","053909","San Diego Metropolitan Regional Career Technical High School","L9WTKB","Spanish 4 (BP)","Spanish 4 (BP)","SP4","Full Year","E","LOTE Level 4+","None","","","500"
"909","053909","San Diego Metropolitan Regional Career Technical High School","J3PW2D","Integrated Math I-A (first semester) and B (second semester)","Intg Math I A (BP) and Intg Math I B (BP)","4278","Full Year","C","Mathematics I","None","","","500"
"910","053909","San Diego Metropolitan Regional Career Technical High School","J3PW2D","Integrated Math I-A (first semester) and B (second semester)","Intg Math I A (BP) and Intg Math I B (BP)","4279","Full Year","C","Mathematics I","None","","","500"
"911","053909","San Diego Metropolitan Regional Career Technical High School","PG4L8Q","Integrated Math II","Intg Math II A (BP) and Intg Math II B (BP)","4288","Full Year","C","Mathematics II","None","","","500"
"912","053909","San Diego Metropolitan Regional Career Technical High School","PG4L8Q","Integrated Math II","Intg Math II A (BP) and Intg Math II B (BP)","4289","Full Year","C","Mathematics II","None","","","500"
"913","053909","San Diego Metropolitan Regional Career Technical High School","D36DMA","Integrated Math III (BP)","INTG MATH III A,B (BP)","4623","Full Year","C","Mathematics III","None","","","500"
"914","053909","San Diego Metropolitan Regional Career Technical High School","D36DMA","Integrated Math III (BP)","INTG MATH III A,B (BP)","4624","Full Year","C","Mathematics III","None","","","500"
"915","053909","San Diego Metropolitan Regional Career Technical High School","QMYRGJ","Art History","ART HIST 1,2 (BP)","0413","Full Year","F","Visual Arts","None","","","500"
"916","053909","San Diego Metropolitan Regional Career Technical High School","QMYRGJ","Art History","ART HIST 1,2 (BP)","0414","Full Year","F","Visual Arts","None","","","500"
"917","052869","San Diego School of Creative and Performing Arts","MFWTSA","Creative Writing 3,4","CREATIVE WRIT 3/4 (P)","1783","Full Year","G","English","None","","","368"
"918","052869","San Diego School of Creative and Performing Arts","MFWTSA","Creative Writing 3,4","CREATIVE WRIT 3/4 (P)","1784","Full Year","G","English","None","","","368"
"919","052869","San Diego School of Creative and Performing Arts","RLAYEC","Language Takes the Stage: English 9 and the Performing Arts","UCCI LANG TAKES STAGE 1,2 (P)","4871","Full Year","B","English","None","Arts, Media, and Entertainment","Performing Arts","368"
"920","052869","San Diego School of Creative and Performing Arts","RLAYEC","Language Takes the Stage: English 9 and the Performing Arts","UCCI LANG TAKES STAGE 1,2 (P)","4872","Full Year","B","English","None","Arts, Media, and Entertainment","Performing Arts","368"
"921","052869","San Diego School of Creative and Performing Arts","LPTXQW","Literature, the Arts, and Civic Action","UCCI LIT ART CIV ACT 1,2 (HP)","4875","Full Year","B","English","Honors","Arts, Media, and Entertainment","Performing Arts","368"
"922","052869","San Diego School of Creative and Performing Arts","LPTXQW","Literature, the Arts, and Civic Action","UCCI LIT ART CIV ACT 1,2 (HP)","4876","Full Year","B","English","Honors","Arts, Media, and Entertainment","Performing Arts","368"
"923","052869","San Diego School of Creative and Performing Arts","RHSE2A","The Writer as Artist: English 9","WRITER AS ARTIST 1,2 (P)","1393","Full Year","B","English","None","","","368"
"924","052869","San Diego School of Creative and Performing Arts","RHSE2A","The Writer as Artist: English 9","WRITER AS ARTIST 1,2 (P)","1394","Full Year","B","English","None","","","368"
"925","052869","San Diego School of Creative and Performing Arts","RK5BQL","Writer as Activist: English 11","WRITER AS ACTIVIST  1,2 (HP)","1368","Full Year","B","English","Honors","","","368"
"926","052869","San Diego School of Creative and Performing Arts","RK5BQL","Writer as Activist: English 11","WRITER AS ACTIVIST  1,2 (HP)","1369","Full Year","B","English","Honors","","","368"
"927","052869","San Diego School of Creative and Performing Arts","FP57X2","Writer as Storyteller: English 10","WRITER AS STORYTELLER 1,2 (HP)","1383","Full Year","B","English","Honors","","","368"
"928","052869","San Diego School of Creative and Performing Arts","FP57X2","Writer as Storyteller: English 10","WRITER AS STORYTELLER 1,2 (HP)","1384","Full Year","B","English","Honors","","","368"
"929","052869","San Diego School of Creative and Performing Arts","JMCJQL","World History by Design ","UCCI WLD HIST BY DES 1,2(HP)","4873","Full Year","A","World History / Cultures / Historical Geography","Honors","Arts, Media, and Entertainment","Design, Visual and Media Arts","368"
"930","052869","San Diego School of Creative and Performing Arts","JMCJQL","World History by Design ","UCCI WLD HIST BY DES 1,2(HP)","4874","Full Year","A","World History / Cultures / Historical Geography","Honors","Arts, Media, and Entertainment","Design, Visual and Media Arts","368"
"931","052869","San Diego School of Creative and Performing Arts","T5ANH4","Physics of the Universe with Problem Solving","PHYSICS UNVRSE PROB SOLV 1,2 (P)","0688","Full Year","D","Physics/Earth & Space Sciences","None","","","368"
"932","052869","San Diego School of Creative and Performing Arts","T5ANH4","Physics of the Universe with Problem Solving","PHYSICS UNVRSE PROB SOLV 1,2 (P)","0689","Full Year","D","Physics/Earth & Space Sciences","None","","","368"
"933","052869","San Diego School of Creative and Performing Arts","CX7RJF","Ballet 1,2","BALLET 1,2 (P)","5970","Full Year","F","Dance","None","","","368"
"934","052869","San Diego School of Creative and Performing Arts","CX7RJF","Ballet 1,2","BALLET 1,2 (P)","5971","Full Year","F","Dance","None","","","368"
"935","052869","San Diego School of Creative and Performing Arts","XX7KP5","Ballet 3,4","BALLET 3,4 (P)","5972","Full Year","F","Dance","None","","","368"
"936","052869","San Diego School of Creative and Performing Arts","XX7KP5","Ballet 3,4","BALLET 3,4 (P)","5973","Full Year","F","Dance","None","","","368"
"937","052869","San Diego School of Creative and Performing Arts","QN5SFP","Ballet 5,6","BAL 5,6 (P)","5974","Full Year","F","Dance","None","","","368"
"938","052869","San Diego School of Creative and Performing Arts","QN5SFP","Ballet 5,6","BAL 5,6 (P)","5975","Full Year","F","Dance","None","","","368"
"939","052869","San Diego School of Creative and Performing Arts","KFGM28","Ballet 7,8","BAL 7,8 (P)","5976","Full Year","F","Dance","None","","","368"
"940","052869","San Diego School of Creative and Performing Arts","KFGM28","Ballet 7,8","BAL 7,8 (P)","5977","Full Year","F","Dance","None","","","368"
"941","052869","San Diego School of Creative and Performing Arts","FP2CQG","Ballet 7,8 Honors","BALLET 7,8 HRS (HP)","5892","Full Year","F","Dance","Honors","","","368"
"942","052869","San Diego School of Creative and Performing Arts","FP2CQG","Ballet 7,8 Honors","BALLET 7,8 HRS (HP)","5893","Full Year","F","Dance","Honors","","","368"
"943","052869","San Diego School of Creative and Performing Arts","NPASDH","Modern Dance 5,6","MODERN DANCE 5,6 (P)","5968","Full Year","F","Dance","None","","","368"
"944","052869","San Diego School of Creative and Performing Arts","NPASDH","Modern Dance 5,6","MODERN DANCE 5,6 (P)","5969","Full Year","F","Dance","None","","","368"
"945","052869","San Diego School of Creative and Performing Arts","P95YWB","Modern Dance 7,8","MODERN DANCE 7,8 (P)","5890","Full Year","F","Dance","None","","","368"
"946","052869","San Diego School of Creative and Performing Arts","P95YWB","Modern Dance 7,8","MODERN DANCE 7,8 (P)","5891","Full Year","F","Dance","None","","","368"
"947","052869","San Diego School of Creative and Performing Arts","DPQSA5","Modern Dance 7,8 Honors","MODERN DANCE 7,8 HNRS (HP)","5875","Full Year","F","Dance","Honors","","","368"
"948","052869","San Diego School of Creative and Performing Arts","DPQSA5","Modern Dance 7,8 Honors","MODERN DANCE 7,8 HNRS (HP)","5876","Full Year","F","Dance","Honors","","","368"
"949","052869","San Diego School of Creative and Performing Arts","XFTC4Q","The Actor’s Instrument: Acting I A, B","THE ACTRS INSTRUMENT I A,B (P)","1320","Full Year","F","Theater","None","Arts, Media, and Entertainment","Performing Arts","368"
"950","052869","San Diego School of Creative and Performing Arts","XFTC4Q","The Actor’s Instrument: Acting I A, B","THE ACTRS INSTRUMENT I A,B (P)","1321","Full Year","F","Theater","None","Arts, Media, and Entertainment","Performing Arts","368"
"951","052834","Scripps Ranch High School","TQGRHL","Developmental Psychology of Children 3,4 Honors (HP)","DEV PSY/CHLD 3 HNRS(HP),DEV PSY/CHLD 4 HNRS(HP)","0873","Full Year","G","Interdisciplinary","Honors","Education, Child Development, and Family Services","Child Development","359"
"952","052834","Scripps Ranch High School","TQGRHL","Developmental Psychology of Children 3,4 Honors (HP)","DEV PSY/CHLD 3 HNRS(HP),DEV PSY/CHLD 4 HNRS(HP)","0874","Full Year","G","Interdisciplinary","Honors","Education, Child Development, and Family Services","Child Development","359"
"953","052834","Scripps Ranch High School","NQGZ6R","Computer Science 1,2","COMP SCI 1,2 (P)","4411","Full Year","G","Mathematics - Computer Science","None","Information and Communication Technologies","Software and Systems Development","359"
"954","052834","Scripps Ranch High School","NQGZ6R","Computer Science 1,2","COMP SCI 1,2 (P)","4412","Full Year","G","Mathematics - Computer Science","None","Information and Communication Technologies","Software and Systems Development","359"
"955","052834","Scripps Ranch High School","NBG2CW","Japanese 1,2","JAPAN 1,2 (P)","2161","Full Year","E","LOTE Level 1","None","","","359"
"956","052834","Scripps Ranch High School","NBG2CW","Japanese 1,2","JAPAN 1,2 (P)","2162","Full Year","E","LOTE Level 1","None","","","359"
"957","052834","Scripps Ranch High School","FT27FX","Japanese 3,4","JAPAN 3,4 (P)","2163","Full Year","E","LOTE Level 2","None","","","359"
"958","052834","Scripps Ranch High School","FT27FX","Japanese 3,4","JAPAN 3,4 (P)","2164","Full Year","E","LOTE Level 2","None","","","359"
"959","052834","Scripps Ranch High School","Q7TALG","Japanese 5,6","JAPAN 5,6 (P)","2165","Full Year","E","LOTE Level 3","None","","","359"
"960","052834","Scripps Ranch High School","Q7TALG","Japanese 5,6","JAPAN 5,6 (P)","2166","Full Year","E","LOTE Level 3","None","","","359"
"961","052834","Scripps Ranch High School","CLCDHP","Dance/F.A. 3,4","DANCE/F.A. 3,4 (P)","1483","Full Year","F","Dance","None","","","359"
"962","052834","Scripps Ranch High School","CLCDHP","Dance/F.A. 3,4","DANCE/F.A. 3,4 (P)","1484","Full Year","F","Dance","None","","","359"
"963","052834","Scripps Ranch High School","CX3HPC","Dance/F.A. 5,6","DANCE/FA 5,6 (P)","4785","Full Year","F","Dance","None","","","359"
"964","052834","Scripps Ranch High School","CX3HPC","Dance/F.A. 5,6","DANCE/FA 5,6 (P)","4786","Full Year","F","Dance","None","","","359"
"965","052834","Scripps Ranch High School","N9Y3DH","Dance/F.A. 7,8","DANCE/F.A. 7,8 (P)","5087","Full Year","F","Dance","None","","","359"
"966","052834","Scripps Ranch High School","N9Y3DH","Dance/F.A. 7,8","DANCE/F.A. 7,8 (P)","5088","Full Year","F","Dance","None","","","359"
"967","052834","Scripps Ranch High School","BDLAX3C","Three Dimensional Design 1,2","3D DES 1,2 (P)","0491","Full Year","F","Visual Arts","None","","","359"
"968","052834","Scripps Ranch High School","BDLAX3C","Three Dimensional Design 1,2","3D DES 1,2 (P)","0492","Full Year","F","Visual Arts","None","","","359"
"969","052887","University City High School","RZEMNC","Child Psychology and Development 1,2","CHILD PSYCH/DEV 1,2 (P)","0861","Full Year","G","Interdisciplinary","None","Education, Child Development, and Family Services","Child Development","355"
"970","052887","University City High School","RZEMNC","Child Psychology and Development 1,2","CHILD PSYCH/DEV 1,2 (P)","0862","Full Year","G","Interdisciplinary","None","Education, Child Development, and Family Services","Child Development","355"
"971","052887","University City High School","MM5QTR","MARINE CORPS JROTC ELECTIVE 5,6","MJROTC ELECT 5,6 (P)","4575","Full Year","G","Interdisciplinary","None","","","355"
"972","052887","University City High School","MM5QTR","MARINE CORPS JROTC ELECTIVE 5,6","MJROTC ELECT 5,6 (P)","4576","Full Year","G","Interdisciplinary","None","","","355"
"973","052887","University City High School","XR3AZH","Marine Corps JROTC Elective 7,8","MCJROTC ELECT 7,8 (P)","4577","Full Year","G","Interdisciplinary","None","","","355"
"974","052887","University City High School","XR3AZH","Marine Corps JROTC Elective 7,8","MCJROTC ELECT 7,8 (P)","4578","Full Year","G","Interdisciplinary","None","","","355"
